Accession,ID,Protein Name,Gene Names,Organism,Taxonomy ID,Length
A0A6H9WEA2,A0A6H9WEA2_9MICO,Acetolactate synthase small subunit,ilvN,Pseudoclavibacter endophyticus,1778590,168
A0A6H9WEA9,A0A6H9WEA9_9MICO,(S)-3-amino-2-methylpropionate transaminase,gabT,Pseudoclavibacter endophyticus,1778590,450
A0A6H9WEF6,A0A6H9WEF6_9MICO,D-alanine--D-alanine ligase,ddl,Pseudoclavibacter endophyticus,1778590,407
A0A6H9WEK1,A0A6H9WEK1_9MICO,Inosine-5'-monophosphate dehydrogenase,guaB,Pseudoclavibacter endophyticus,1778590,500
A0A6H9WEX8,A0A6H9WEX8_9MICO,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C,gatC,Pseudoclavibacter endophyticus,1778590,99
A0A6H9WF49,A0A6H9WF49_9MICO,ATP-dependent Clp protease proteolytic subunit,clpP,Pseudoclavibacter endophyticus,1778590,211
A0A6H9WF65,A0A6H9WF65_9MICO,"3,4-dihydroxy-2-butanone 4-phosphate synthase",ribB,Pseudoclavibacter endophyticus,1778590,239
A0A6H9WFB7,A0A6H9WFB7_9MICO,D-aminoacyl-tRNA deacylase,dtd,Pseudoclavibacter endophyticus,1778590,145
A0A6H9WFF4,A0A6H9WFF4_9MICO,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,ispH,Pseudoclavibacter endophyticus,1778590,357
A0A6H9WFG8,A0A6H9WFG8_9MICO,DNA ligase (ATP),,Pseudoclavibacter endophyticus,1778590,829
A0A6H9WFQ0,A0A6H9WFQ0_9MICO,DNA 3'-5' helicase,,Pseudoclavibacter endophyticus,1778590,588
A0A6H9WFR1,A0A6H9WFR1_9MICO,assimilatory sulfite reductase (ferredoxin),,Pseudoclavibacter endophyticus,1778590,905
A0A6H9WFV4,A0A6H9WFV4_9MICO,Protein translocase subunit SecA,secA2,Pseudoclavibacter endophyticus,1778590,774
A0A6H9WFZ5,A0A6H9WFZ5_9MICO,Diaminopimelate decarboxylase,lysA,Pseudoclavibacter endophyticus,1778590,479
A0A6H9WG02,A0A6H9WG02_9MICO,Adenylate kinase,adk,Pseudoclavibacter endophyticus,1778590,201
A0A6H9WG28,A0A6H9WG28_9MICO,Signal recognition particle protein,ffh,Pseudoclavibacter endophyticus,1778590,530
A0A6H9WG54,A0A6H9WG54_9MICO,ATP synthase subunit alpha,atpA,Pseudoclavibacter endophyticus,1778590,545
A0A6H9WG63,A0A6H9WG63_9MICO,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),ispG,Pseudoclavibacter endophyticus,1778590,381
A0A6H9WGA5,A0A6H9WGA5_9MICO,Isoprenyl transferase,,Pseudoclavibacter endophyticus,1778590,269
A0A6H9WGC6,A0A6H9WGC6_9MICO,3-methyl-2-oxobutanoate hydroxymethyltransferase,panB,Pseudoclavibacter endophyticus,1778590,277
A0A6H9WGD5,A0A6H9WGD5_9MICO,DNA ligase,ligA,Pseudoclavibacter endophyticus,1778590,843
A0A6H9WGD8,A0A6H9WGD8_9MICO,Probable cytosol aminopeptidase,pepA,Pseudoclavibacter endophyticus,1778590,503
A0A6H9WGJ7,A0A6H9WGJ7_9MICO,Chorismate synthase,aroC,Pseudoclavibacter endophyticus,1778590,425
A0A6H9WGL0,A0A6H9WGL0_9MICO,Crossover junction endodeoxyribonuclease RuvC,ruvC,Pseudoclavibacter endophyticus,1778590,201
A0A6H9WGL9,A0A6H9WGL9_9MICO,Ribulose-phosphate 3-epimerase,rpe,Pseudoclavibacter endophyticus,1778590,227
A0A6H9WGN0,A0A6H9WGN0_9MICO,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,lgt,Pseudoclavibacter endophyticus,1778590,326
A0A6H9WGP1,A0A6H9WGP1_9MICO,Cytidine deaminase,,Pseudoclavibacter endophyticus,1778590,134
A0A6H9WGQ0,A0A6H9WGQ0_9MICO,Imidazole glycerol phosphate synthase subunit HisF,hisF,Pseudoclavibacter endophyticus,1778590,268
A0A6H9WGQ2,A0A6H9WGQ2_9MICO,Valine--tRNA ligase,valS,Pseudoclavibacter endophyticus,1778590,893
A0A6H9WGQ6,A0A6H9WGQ6_9MICO,Glucose-6-phosphate 1-dehydrogenase,zwf,Pseudoclavibacter endophyticus,1778590,513
A0A6H9WGS1,A0A6H9WGS1_9MICO,GTPase Obg,obgE,Pseudoclavibacter endophyticus,1778590,516
A0A6H9WGX4,A0A6H9WGX4_9MICO,phosphoserine phosphatase,serB,Pseudoclavibacter endophyticus,1778590,241
A0A6H9WH11,A0A6H9WH11_9MICO,UDP-N-acetylmuramate--L-alanine ligase,murC,Pseudoclavibacter endophyticus,1778590,472
A0A6H9WH52,A0A6H9WH52_9MICO,DNA-3-methyladenine glycosylase II,,Pseudoclavibacter endophyticus,1778590,548
A0A6H9WH61,A0A6H9WH61_9MICO,UDP-N-acetylmuramoylalanine--D-glutamate ligase,murD,Pseudoclavibacter endophyticus,1778590,527
A0A6H9WH76,A0A6H9WH76_9MICO,Protein RecA,recA,Pseudoclavibacter endophyticus,1778590,382
A0A6H9WHC0,A0A6H9WHC0_9MICO,Acetylglutamate kinase,argB,Pseudoclavibacter endophyticus,1778590,273
A0A6H9WHK0,A0A6H9WHK0_9MICO,Chromosomal replication initiator protein DnaA,dnaA,Pseudoclavibacter endophyticus,1778590,540
A0A6H9WHN2,A0A6H9WHN2_9MICO,Delta-aminolevulinic acid dehydratase,hemB,Pseudoclavibacter endophyticus,1778590,323
A0A6H9WHP3,A0A6H9WHP3_9MICO,Glutamate--tRNA ligase,gltX,Pseudoclavibacter endophyticus,1778590,513
A0A6H9WHQ2,A0A6H9WHQ2_9MICO,"1,4-alpha-glucan branching enzyme GlgB",glgB,Pseudoclavibacter endophyticus,1778590,785
A0A6H9WHQ9,A0A6H9WHQ9_9MICO,Adenosylhomocysteinase,ahcY,Pseudoclavibacter endophyticus,1778590,481
A0A6H9WHS9,A0A6H9WHS9_9MICO,GMP synthase [glutamine-hydrolyzing],guaA,Pseudoclavibacter endophyticus,1778590,544
A0A6H9WHT0,A0A6H9WHT0_9MICO,Riboflavin biosynthesis protein RibD,ribD,Pseudoclavibacter endophyticus,1778590,411
A0A6H9WHV8,A0A6H9WHV8_9MICO,Transcription-repair-coupling factor,mfd,Pseudoclavibacter endophyticus,1778590,1213
A0A6H9WID4,A0A6H9WID4_9MICO,GTP cyclohydrolase 1,folE,Pseudoclavibacter endophyticus,1778590,214
A0A6H9WIF4,A0A6H9WIF4_9MICO,Quinolinate synthase,nadA,Pseudoclavibacter endophyticus,1778590,466
A0A6H9WIP9,A0A6H9WIP9_9MICO,DNA polymerase IV,dinB,Pseudoclavibacter endophyticus,1778590,428
A0A6H9WIU9,A0A6H9WIU9_9MICO,tRNA(Ile)-lysidine synthase,tilS,Pseudoclavibacter endophyticus,1778590,369
A0A6H9WJ22,A0A6H9WJ22_9MICO,NH(3)-dependent NAD(+) synthetase,nadE,Pseudoclavibacter endophyticus,1778590,279
A0A6H9WJ43,A0A6H9WJ43_9MICO,Trigger factor,tig,Pseudoclavibacter endophyticus,1778590,476
A0A6H9WJ89,A0A6H9WJ89_9MICO,Ribonuclease J,rnj,Pseudoclavibacter endophyticus,1778590,557
A0A6H9WJE6,A0A6H9WJE6_9MICO,tRNA pseudouridine synthase A,truA,Pseudoclavibacter endophyticus,1778590,291
A0A6H9WJF7,A0A6H9WJF7_9MICO,Alanine racemase,,Pseudoclavibacter endophyticus,1778590,612
A0A6H9WJI5,A0A6H9WJI5_9MICO,ATP-dependent RNA helicase DeaD,deaD,Pseudoclavibacter endophyticus,1778590,751
A0A6H9WJQ3,A0A6H9WJQ3_9MICO,Elongation factor 4,lepA,Pseudoclavibacter endophyticus,1778590,617
A0A6H9WJQ8,A0A6H9WJQ8_9MICO,Amidophosphoribosyltransferase,purF,Pseudoclavibacter endophyticus,1778590,485
A0A6H9WJV2,A0A6H9WJV2_9MICO,Imidazole glycerol phosphate synthase subunit HisH,hisH,Pseudoclavibacter endophyticus,1778590,230
A0A6H9WJZ7,A0A6H9WJZ7_9MICO,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,,Pseudoclavibacter endophyticus,1778590,241
A0A6H9WK39,A0A6H9WK39_9MICO,3-isopropylmalate dehydrogenase,leuB,Pseudoclavibacter endophyticus,1778590,350
A0A6H9WK51,A0A6H9WK51_9MICO,DNA-directed RNA polymerase subunit beta',rpoC,Pseudoclavibacter endophyticus,1778590,1292
A0A6H9WK93,A0A6H9WK93_9MICO,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,Pseudoclavibacter endophyticus,1778590,456
A0A6H9WKB8,A0A6H9WKB8_9MICO,Methionine aminopeptidase,map,Pseudoclavibacter endophyticus,1778590,277
A0A6H9WKC5,A0A6H9WKC5_9MICO,Ribonuclease H,rnhA,Pseudoclavibacter endophyticus,1778590,368
A0A6H9WKI4,A0A6H9WKI4_9MICO,Phosphoglucosamine mutase,glmM,Pseudoclavibacter endophyticus,1778590,454
A0A6H9WKL1,A0A6H9WKL1_9MICO,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Pseudoclavibacter endophyticus,1778590,294
A0A6H9WKL9,A0A6H9WKL9_9MICO,Bifunctional protein FolD,folD,Pseudoclavibacter endophyticus,1778590,296
A0A6H9WKR6,A0A6H9WKR6_9MICO,UDP-N-acetylenolpyruvoylglucosamine reductase,murB,Pseudoclavibacter endophyticus,1778590,353
A0A6H9WL67,A0A6H9WL67_9MICO,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,nnrD,Pseudoclavibacter endophyticus,1778590,337
A0A6H9WL80,A0A6H9WL80_9MICO,Transcription termination factor Rho,rho,Pseudoclavibacter endophyticus,1778590,724
A0A6H9WLC0,A0A6H9WLC0_9MICO,Pantothenate synthetase,panC,Pseudoclavibacter endophyticus,1778590,290
A0A6H9WLD2,A0A6H9WLD2_9MICO,GTPase Era,era,Pseudoclavibacter endophyticus,1778590,321
A0A6H9WLD9,A0A6H9WLD9_9MICO,Lysine--tRNA ligase,lysS,Pseudoclavibacter endophyticus,1778590,514
A0A6H9WLG1,A0A6H9WLG1_9MICO,Malate synthase G,glcB,Pseudoclavibacter endophyticus,1778590,722
A0A6H9WLN4,A0A6H9WLN4_9MICO,Holliday junction branch migration complex subunit RuvA,ruvA,Pseudoclavibacter endophyticus,1778590,223
A0A6H9WLQ2,A0A6H9WLQ2_9MICO,3-dehydroquinate dehydratase,aroQ,Pseudoclavibacter endophyticus,1778590,160
A0A6H9WLQ8,A0A6H9WLQ8_9MICO,DNA-directed RNA polymerase subunit omega,rpoZ,Pseudoclavibacter endophyticus,1778590,114
A0A6H9WLR1,A0A6H9WLR1_9MICO,Thymidylate synthase,thyA,Pseudoclavibacter endophyticus,1778590,270
A0A6H9WLS5,A0A6H9WLS5_9MICO,UDP-N-acetylmuramyl-tripeptide synthetase,murE,Pseudoclavibacter endophyticus,1778590,557
A0A6H9WLT1,A0A6H9WLT1_9MICO,DNA 3'-5' helicase,,Pseudoclavibacter endophyticus,1778590,1104
A0A6H9WLU1,A0A6H9WLU1_9MICO,Protein adenylyltransferase SelO,selO,Pseudoclavibacter endophyticus,1778590,541
A0A6H9WLV5,A0A6H9WLV5_9MICO,4-hydroxy-tetrahydrodipicolinate synthase,dapA,Pseudoclavibacter endophyticus,1778590,325
A0A6H9WLW3,A0A6H9WLW3_9MICO,Energy-dependent translational throttle protein EttA,ettA,Pseudoclavibacter endophyticus,1778590,560
A0A6H9WLY3,A0A6H9WLY3_9MICO,Glucose-1-phosphate adenylyltransferase,glgC,Pseudoclavibacter endophyticus,1778590,413
A0A6H9WLZ0,A0A6H9WLZ0_9MICO,LexA repressor,lexA,Pseudoclavibacter endophyticus,1778590,219
A0A6H9WLZ4,A0A6H9WLZ4_9MICO,3-phosphoshikimate 1-carboxyvinyltransferase,aroA,Pseudoclavibacter endophyticus,1778590,475
A0A6H9WLZ9,A0A6H9WLZ9_9MICO,Adenylosuccinate synthetase,purA,Pseudoclavibacter endophyticus,1778590,430
A0A6H9WM05,A0A6H9WM05_9MICO,"GTP 3',8-cyclase",moaA,Pseudoclavibacter endophyticus,1778590,397
A0A6H9WM07,A0A6H9WM07_9MICO,Undecaprenyl-diphosphatase,uppP,Pseudoclavibacter endophyticus,1778590,280
A0A6H9WM20,A0A6H9WM20_9MICO,Octanoyltransferase,lipB,Pseudoclavibacter endophyticus,1778590,296
A0A6H9WM54,A0A6H9WM54_9MICO,Lipoyl synthase,lipA,Pseudoclavibacter endophyticus,1778590,373
A0A6H9WM59,A0A6H9WM59_9MICO,Cytochrome c oxidase subunit 1,ctaD,Pseudoclavibacter endophyticus,1778590,582
A0A6H9WM77,A0A6H9WM77_9MICO,Phospho-N-acetylmuramoyl-pentapeptide-transferase,mraY,Pseudoclavibacter endophyticus,1778590,365
A0A6H9WME1,A0A6H9WME1_9MICO,Threonine--tRNA ligase,thrS,Pseudoclavibacter endophyticus,1778590,699
A0A6H9WMH1,A0A6H9WMH1_9MICO,FMN dependent NADH:quinone oxidoreductase,azoR,Pseudoclavibacter endophyticus,1778590,218
A0A6H9WMH4,A0A6H9WMH4_9MICO,Acetolactate synthase,,Pseudoclavibacter endophyticus,1778590,604
A0A6H9WMH9,A0A6H9WMH9_9MICO,Arginine biosynthesis bifunctional protein ArgJ,argJ,Pseudoclavibacter endophyticus,1778590,385
A0A6H9WMI6,A0A6H9WMI6_9MICO,Probable primosomal protein N',priA,Pseudoclavibacter endophyticus,1778590,667
A0A6H9WMK2,A0A6H9WMK2_9MICO,Uridylate kinase,pyrH,Pseudoclavibacter endophyticus,1778590,242
A0A6H9WMM5,A0A6H9WMM5_9MICO,Glycerol-3-phosphate dehydrogenase [NAD(P)+],gpsA,Pseudoclavibacter endophyticus,1778590,363
A0A6H9WMM8,A0A6H9WMM8_9MICO,"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase",glgE,Pseudoclavibacter endophyticus,1778590,656
A0A6H9WMM9,A0A6H9WMM9_9MICO,Deoxyribose-phosphate aldolase,deoC,Pseudoclavibacter endophyticus,1778590,244
A0A6H9WMN3,A0A6H9WMN3_9MICO,Phosphopantetheine adenylyltransferase,coaD,Pseudoclavibacter endophyticus,1778590,167
A0A6H9WMP7,A0A6H9WMP7_9MICO,Aspartate 1-decarboxylase,panD,Pseudoclavibacter endophyticus,1778590,143
A0A6H9WMQ6,A0A6H9WMQ6_9MICO,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,menD,Pseudoclavibacter endophyticus,1778590,689
A0A6H9WMR4,A0A6H9WMR4_9MICO,Orotate phosphoribosyltransferase,pyrE,Pseudoclavibacter endophyticus,1778590,191
A0A6H9WMS6,A0A6H9WMS6_9MICO,Phosphoribosylglycinamide formyltransferase,purN,Pseudoclavibacter endophyticus,1778590,227
A0A6H9WMT1,A0A6H9WMT1_9MICO,Chromosome partition protein Smc,smc,Pseudoclavibacter endophyticus,1778590,1304
A0A6H9WMT7,A0A6H9WMT7_9MICO,Phosphoribosylformylglycinamidine synthase subunit PurS,purS,Pseudoclavibacter endophyticus,1778590,126
A0A6H9WMV5,A0A6H9WMV5_9MICO,Methionine aminopeptidase,map,Pseudoclavibacter endophyticus,1778590,257
A0A6H9WMX0,A0A6H9WMX0_9MICO,Chaperonin GroEL,groL,Pseudoclavibacter endophyticus,1778590,541
A0A6H9WN67,A0A6H9WN67_9MICO,Protein translocase subunit SecA,secA,Pseudoclavibacter endophyticus,1778590,1024
A0A6H9WNA0,A0A6H9WNA0_9MICO,DNA helicase RecQ,recQ,Pseudoclavibacter endophyticus,1778590,678
A0A6H9WNB0,A0A6H9WNB0_9MICO,Acetate kinase,ackA,Pseudoclavibacter endophyticus,1778590,412
A0A6H9WNB2,A0A6H9WNB2_9MICO,Methionine--tRNA ligase,metG,Pseudoclavibacter endophyticus,1778590,532
A0A6H9WND4,A0A6H9WND4_9MICO,ATP-dependent Clp protease ATP-binding subunit ClpX,clpX,Pseudoclavibacter endophyticus,1778590,425
A0A6H9WND6,A0A6H9WND6_9MICO,"6-phosphogluconate dehydrogenase, decarboxylating",gndA,Pseudoclavibacter endophyticus,1778590,512
A0A6H9WNH9,A0A6H9WNH9_9MICO,Succinate dehydrogenase flavoprotein subunit,,Pseudoclavibacter endophyticus,1778590,600
A0A6H9WNI5,A0A6H9WNI5_9MICO,NAD kinase,nadK,Pseudoclavibacter endophyticus,1778590,311
A0A6H9WNJ5,A0A6H9WNJ5_9MICO,DNA gyrase subunit B,gyrB,Pseudoclavibacter endophyticus,1778590,701
A0A6H9WNK7,A0A6H9WNK7_9MICO,Thiamine-monophosphate kinase,thiL,Pseudoclavibacter endophyticus,1778590,408
A0A6H9WNM1,A0A6H9WNM1_9MICO,Formamidopyrimidine-DNA glycosylase,mutM,Pseudoclavibacter endophyticus,1778590,328
A0A6H9WNM9,A0A6H9WNM9_9MICO,DNA-directed RNA polymerase subunit alpha,rpoA,Pseudoclavibacter endophyticus,1778590,331
A0A6H9WNP1,A0A6H9WNP1_9MICO,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],glmS,Pseudoclavibacter endophyticus,1778590,616
A0A6H9WNP7,A0A6H9WNP7_9MICO,Ribonuclease 3,rnc,Pseudoclavibacter endophyticus,1778590,270
A0A6H9WNR1,A0A6H9WNR1_9MICO,DNA 3'-5' helicase,,Pseudoclavibacter endophyticus,1778590,847
A0A6H9WNR8,A0A6H9WNR8_9MICO,ATP-dependent zinc metalloprotease FtsH,ftsH,Pseudoclavibacter endophyticus,1778590,674
A0A6H9WNS0,A0A6H9WNS0_9MICO,Adenosine 5'-phosphosulfate reductase,cysH,Pseudoclavibacter endophyticus,1778590,247
A0A6H9WNT1,A0A6H9WNT1_9MICO,ATP-dependent Clp protease proteolytic subunit,clpP,Pseudoclavibacter endophyticus,1778590,213
A0A6H9WNV4,A0A6H9WNV4_9MICO,Deoxyuridine 5'-triphosphate nucleotidohydrolase,dut,Pseudoclavibacter endophyticus,1778590,149
A0A6H9WNY2,A0A6H9WNY2_9MICO,tRNA-specific 2-thiouridylase MnmA,mnmA,Pseudoclavibacter endophyticus,1778590,399
A0A6H9WNZ2,A0A6H9WNZ2_9MICO,Ribonuclease PH,rph,Pseudoclavibacter endophyticus,1778590,246
A0A6H9WP28,A0A6H9WP28_9MICO,Membrane protein insertase YidC,yidC,Pseudoclavibacter endophyticus,1778590,452
A0A6H9WP57,A0A6H9WP57_9MICO,DNA-directed RNA polymerase subunit beta,rpoB,Pseudoclavibacter endophyticus,1778590,1158
A0A6H9WP94,A0A6H9WP94_9MICO,Polyribonucleotide nucleotidyltransferase,pnp,Pseudoclavibacter endophyticus,1778590,751
A0A6H9WPA3,A0A6H9WPA3_9MICO,Chaperone protein DnaJ,dnaJ,Pseudoclavibacter endophyticus,1778590,361
A0A6H9WPD8,A0A6H9WPD8_9MICO,Peptidyl-tRNA hydrolase,pth,Pseudoclavibacter endophyticus,1778590,215
A0A6H9WPG0,A0A6H9WPG0_9MICO,"dCTP deaminase, dUMP-forming",dcd,Pseudoclavibacter endophyticus,1778590,201
A0A6H9WPK6,A0A6H9WPK6_9MICO,Pyridoxal 5'-phosphate synthase subunit PdxT,pdxT,Pseudoclavibacter endophyticus,1778590,214
A0A6H9WPN5,A0A6H9WPN5_9MICO,Dihydroorotase,pyrC,Pseudoclavibacter endophyticus,1778590,464
A0A6H9WPN8,A0A6H9WPN8_9MICO,Uroporphyrinogen decarboxylase,hemE,Pseudoclavibacter endophyticus,1778590,413
A0A6H9WPT2,A0A6H9WPT2_9MICO,UvrABC system protein B,uvrB,Pseudoclavibacter endophyticus,1778590,687
A0A6H9WQ26,A0A6H9WQ26_9MICO,Dihydroorotate dehydrogenase (quinone),pyrD,Pseudoclavibacter endophyticus,1778590,357
A0A6H9WQ52,A0A6H9WQ52_9MICO,DNA topoisomerase 1,topA,Pseudoclavibacter endophyticus,1778590,954
A0A6H9WQ70,A0A6H9WQ70_9MICO,Tryptophan--tRNA ligase,trpS,Pseudoclavibacter endophyticus,1778590,337
A0A6H9WQ88,A0A6H9WQ88_9MICO,Inorganic pyrophosphatase,ppa,Pseudoclavibacter endophyticus,1778590,162
A0A6H9WQA2,A0A6H9WQA2_9MICO,Threonine synthase,,Pseudoclavibacter endophyticus,1778590,357
A0A6H9WQF7,A0A6H9WQF7_9MICO,Dihydroxy-acid dehydratase,ilvD,Pseudoclavibacter endophyticus,1778590,572
A0A6H9WQG8,A0A6H9WQG8_9MICO,branched-chain-amino-acid transaminase,,Pseudoclavibacter endophyticus,1778590,369
A0A6H9WQS5,A0A6H9WQS5_9MICO,Isopentenyl-diphosphate delta-isomerase,fni,Pseudoclavibacter endophyticus,1778590,360
A0A6H9WQT3,A0A6H9WQT3_9MICO,Mannitol-specific phosphotransferase enzyme IIA component,,Pseudoclavibacter endophyticus,1778590,727
A0A6H9WQV8,A0A6H9WQV8_9MICO,3-dehydroquinate synthase,aroB,Pseudoclavibacter endophyticus,1778590,361
A0A6H9WR22,A0A6H9WR22_9MICO,Polyphosphate kinase,ppk,Pseudoclavibacter endophyticus,1778590,722
A0A6H9WR30,A0A6H9WR30_9MICO,D-alanine--D-alanine ligase,ddl,Pseudoclavibacter endophyticus,1778590,353
A0A6H9WR54,A0A6H9WR54_9MICO,Glutamyl-tRNA reductase,hemA,Pseudoclavibacter endophyticus,1778590,480
A0A6H9WR63,A0A6H9WR63_9MICO,"Glutamate-1-semialdehyde 2,1-aminomutase",hemL,Pseudoclavibacter endophyticus,1778590,453
A0A6H9WRC4,A0A6H9WRC4_9MICO,tRNA N6-adenosine threonylcarbamoyltransferase,tsaD,Pseudoclavibacter endophyticus,1778590,557
A0A6H9WRE1,A0A6H9WRE1_9MICO,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Pseudoclavibacter endophyticus,1778590,389
A0A6H9WRI2,A0A6H9WRI2_9MICO,Uracil phosphoribosyltransferase,upp,Pseudoclavibacter endophyticus,1778590,211
A0A6H9WRJ6,A0A6H9WRJ6_9MICO,Probable peptidoglycan glycosyltransferase FtsW,ftsW,Pseudoclavibacter endophyticus,1778590,462
A0A6H9WRK3,A0A6H9WRK3_9MICO,Aspartate--tRNA ligase,aspS,Pseudoclavibacter endophyticus,1778590,436
A0A6H9WRQ5,A0A6H9WRQ5_9MICO,Enolase,eno,Pseudoclavibacter endophyticus,1778590,427
A0A6H9WRW8,A0A6H9WRW8_9MICO,Phosphoribosylformylglycinamidine synthase subunit PurQ,purQ,Pseudoclavibacter endophyticus,1778590,230
A0A6H9WSC7,A0A6H9WSC7_9MICO,Ketol-acid reductoisomerase (NADP(+)),ilvC,Pseudoclavibacter endophyticus,1778590,341
A0A6H9WSG7,A0A6H9WSG7_9MICO,3-isopropylmalate dehydratase large subunit,leuC,Pseudoclavibacter endophyticus,1778590,502
A0A6H9WSH3,A0A6H9WSH3_9MICO,Lipoprotein signal peptidase,lspA,Pseudoclavibacter endophyticus,1778590,195
A0A6H9WSN7,A0A6H9WSN7_9MICO,2-isopropylmalate synthase,leuA,Pseudoclavibacter endophyticus,1778590,590
A0A6H9WSQ0,A0A6H9WSQ0_9MICO,DNA primase,dnaG,Pseudoclavibacter endophyticus,1778590,691
A0A6H9WSX2,A0A6H9WSX2_9MICO,DNA 3'-5' helicase,,Pseudoclavibacter endophyticus,1778590,1152
A0A6H9WSX7,A0A6H9WSX7_9MICO,1-deoxy-D-xylulose-5-phosphate synthase,dxs,Pseudoclavibacter endophyticus,1778590,658
A0A6H9WSZ7,A0A6H9WSZ7_9MICO,Pyridoxal 5'-phosphate synthase subunit PdxS,pdxS,Pseudoclavibacter endophyticus,1778590,301
A0A6H9WT15,A0A6H9WT15_9MICO,Endolytic murein transglycosylase,mltG,Pseudoclavibacter endophyticus,1778590,390
A0A6H9WT23,A0A6H9WT23_9MICO,Aspartate carbamoyltransferase,pyrB,Pseudoclavibacter endophyticus,1778590,318
A0A6H9WT39,A0A6H9WT39_9MICO,Glycerol kinase,glpK,Pseudoclavibacter endophyticus,1778590,503
A0A6H9WT50,A0A6H9WT50_9MICO,Homoserine O-acetyltransferase,metXA,Pseudoclavibacter endophyticus,1778590,403
A0A6H9WT71,A0A6H9WT71_9MICO,Release factor glutamine methyltransferase,prmC,Pseudoclavibacter endophyticus,1778590,296
A0A6H9WT73,A0A6H9WT73_9MICO,Ribose-phosphate pyrophosphokinase,prs,Pseudoclavibacter endophyticus,1778590,325
A0A6H9WTC3,A0A6H9WTC3_9MICO,4-hydroxy-tetrahydrodipicolinate reductase,dapB,Pseudoclavibacter endophyticus,1778590,242
A0A6H9WTE8,A0A6H9WTE8_9MICO,Bifunctional protein FolD,folD,Pseudoclavibacter endophyticus,1778590,325
A0A6H9WTF9,A0A6H9WTF9_9MICO,Fumarate hydratase class II,fumC,Pseudoclavibacter endophyticus,1778590,466
A0A6H9WTH6,A0A6H9WTH6_9MICO,Anthranilate phosphoribosyltransferase,trpD,Pseudoclavibacter endophyticus,1778590,352
A0A6H9WTI5,A0A6H9WTI5_9MICO,Ribosomal RNA small subunit methyltransferase A,rsmA,Pseudoclavibacter endophyticus,1778590,305
A0A6H9WTI9,A0A6H9WTI9_9MICO,Methionine aminopeptidase,map,Pseudoclavibacter endophyticus,1778590,296
A0A6H9WTK1,A0A6H9WTK1_9MICO,Cell division protein FtsZ,ftsZ,Pseudoclavibacter endophyticus,1778590,449
A0A6H9WTM5,A0A6H9WTM5_9MICO,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",dapD,Pseudoclavibacter endophyticus,1778590,326
A0A6H9WTR7,A0A6H9WTR7_9MICO,Alanine--tRNA ligase,alaS,Pseudoclavibacter endophyticus,1778590,889
A0A6H9WTT7,A0A6H9WTT7_9MICO,S-adenosylmethionine synthase,metK,Pseudoclavibacter endophyticus,1778590,396
A0A6H9WTW2,A0A6H9WTW2_9MICO,catalase,,Pseudoclavibacter endophyticus,1778590,554
A0A6H9WTX7,A0A6H9WTX7_9MICO,ATP synthase subunit beta,atpD,Pseudoclavibacter endophyticus,1778590,487
A0A6H9WU77,A0A6H9WU77_9MICO,Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD,gatD,Pseudoclavibacter endophyticus,1778590,257
A0A6H9WUA1,A0A6H9WUA1_9MICO,UDP-N-acetylmuramyl-tripeptide synthetase,murE,Pseudoclavibacter endophyticus,1778590,514
A0A6H9WUA8,A0A6H9WUA8_9MICO,Holliday junction branch migration complex subunit RuvB,ruvB,Pseudoclavibacter endophyticus,1778590,353
A0A6H9WUH3,A0A6H9WUH3_9MICO,Triosephosphate isomerase,tpiA,Pseudoclavibacter endophyticus,1778590,261
A0A6H9WUJ9,A0A6H9WUJ9_9MICO,Large ribosomal subunit assembly factor BipA,typA,Pseudoclavibacter endophyticus,1778590,633
A0A6H9WUL5,A0A6H9WUL5_9MICO,L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase,mshC,Pseudoclavibacter endophyticus,1778590,442
A0A6H9WUL6,A0A6H9WUL6_9MICO,Homoserine dehydrogenase,,Pseudoclavibacter endophyticus,1778590,453
A0A6H9WUM2,A0A6H9WUM2_9MICO,ATP synthase subunit b,atpF,Pseudoclavibacter endophyticus,1778590,184
A0A6H9WUM3,A0A6H9WUM3_9MICO,UvrABC system protein A,uvrA,Pseudoclavibacter endophyticus,1778590,973
A0A6H9WUN1,A0A6H9WUN1_9MICO,1-deoxy-D-xylulose 5-phosphate reductoisomerase,dxr,Pseudoclavibacter endophyticus,1778590,364
